3,0.6363636363636364,-0.49227110582639716,0.2727272727272727,0.5625,1,0,0.30434782608695654,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},"<p> The emergency coordinator for Doctors Without Borders (Medecins sans Frontieres) in Sierra Leone(c) nurse Anja Wolz(c) has also warned in the New England Journal of Medicine that the international response to the outbreak is ""dangerously inadequate"". </p>",b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.6,-0.48989298454221164,0.2727272727272727,0.5625,1,0,0.26666666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> A Senegalese WHO doctor(c) who contracted Ebola in Sierra Leone(c) meanwhile arrived in a German hospital(c) the first patient with the virus to be treated in the country(c) said Hamburg health department spokesman Rico Schmidt. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
3,0.2727272727272727,-0.4875148632580262,0.2727272727272727,0.5625,1,0,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['story']},div,{'itemprop': 'articleBody'(c) 'id': 'mainBodyArea'},div,{'class': ['body']},<p> And a health worker with the US Centres for Disease Control and Prevention returned to the United States after possible exposure to Ebola while also working in Sierra Leone(c) the agency said. </p>,b'[document].html.body.div.div.div.div.div.div.div.div'
4,-0.9636363636363636,-0.464922711058264,-0.2727272727272727,-0.3125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['twoThirdsThird2'(c) 'gutterUnder']},div,{'class': ['twoThirds'(c) 'gutter']},div,{'class': ['oneSixth']},"<div id=""newGigyaShareSide""> starthyper ? endhyper</div>",b'[document].html.body.div.div.div.div.div'
4,-0.9272727272727272,-0.450653983353151,0.6363636363636364,-0.875,0,0,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['secLinks']},div,{'class': ['section']},div,{'class': ['name']},<h2>starthyper Ebola endhyper</h2>,b'[document].html.body.div.div.div.div.div.div.div.div.div.div'
4,-0.9636363636363636,-0.3912009512485137,0.09090909090909091,-1.0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['oneSixth']},div,{'class': ['summaryMedium'(c) 'secPuffs'(c) 'section-puffs']},div,{'class': ['headerOne'(c) 'styleOne']},<p>In Ebola</p>,b'[document].html.body.div.div.div.div.div.div.div'
4,-0.9272727272727272,-0.20451843043995244,0.45454545454545453,-0.875,0,0,0.3333333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'bucket-id': 'article_commercial_06'},div,{'class': ['headerOne'(c) 'styleOne']},p,{},<span>Top news galleries</span>,b'[document].html.body.div.div.div.div.div.div.div.div.p'
4,-0.9272727272727272,0.15576694411414982,0.09090909090909091,-0.8125,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['articleSponsor']},div,{'bucket-id': 'article_sponsor_01'},div,{'class': ['summary'(c) 'html'(c) 'mnHTML']},"<iframe allowtransparency=""true"" frameborder=""0"" scrolling=""no"" src=""http://www.facebook.com/plugins/likebox.php?href=http%3A%2F%2Fwww.facebook.com%2Ftelegraph.co.uk&amp;width=292&amp;connections=0&amp;stream=false&amp;header=false&amp;height=62"" style=""border:none; overflow:hidden; width:292px; height:62px;"">Telegraph on Facebook</iframe>",b'[document].html.body.div.div.div.div.div.div.div'
4,-0.9636363636363636,0.19976218787158145,0.2727272727272727,-0.875,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'bucket-id': 'top_stories_05'},div,{'class': ['headerOne'(c) 'styleOne']},p,{},<span>Latest Video?</span>,b'[document].html.body.div.div.div.div.div.div.div.p'
4,-0.7454545454545455,0.22473246135552913,0.45454545454545453,-0.6875,0,0,0.125,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'class': ['summaryMedium'(c) 'pictureGrid'(c) 'oneThirdGrid']},div,{'class': ['summary'(c) 'picGrid-02']},div,{'class': ['summarySmall']},<h3> starthyper Large rat climbs on sleeping commuter endhyper </h3>,b'[document].html.body.div.div.div.div.div.div.div.div.div'
